order_id,customer_id,product_id,quantity,order_date
1315,510,5,2,2024-08-22 21:46:46
1316,629,5,2,2025-02-11 14:06:12
1317,558,1,1,2025-02-03 15:41:35
1318,302,1,3,2024-08-09 11:14:32
1319,850,4,3,2025-02-12 04:12:27
1320,477,4,3,2024-12-11 21:48:17
1321,428,4,3,2024-07-31 09:12:34
1322,368,3,3,2025-02-27 19:36:00
1323,243,1,4,2024-12-01 00:59:54
1324,37,2,1,2024-11-10 03:20:57
1325,250,2,2,2024-08-02 19:57:03
1326,487,2,2,2025-02-09 22:57:56
1327,479,3,2,2024-09-10 03:57:13
1328,503,5,1,2024-12-27 01:21:26
1329,953,2,4,2024-06-02 07:14:39
1330,487,5,4,2024-08-19 14:40:29
1331,910,5,1,2025-01-18 23:53:42
1332,498,1,1,2025-02-16 12:31:02
1333,69,4,2,2024-08-17 12:07:54
1334,970,3,3,2024-06-29 07:28:39
1335,783,4,3,2024-09-28 06:35:16
1336,954,2,4,2024-10-12 07:35:59
1337,766,2,1,2024-09-05 01:58:45
1338,895,5,4,2024-05-20 12:02:13
1339,408,2,4,2024-03-21 03:47:32
1340,85,3,2,2024-11-14 01:15:25
1341,293,2,3,2024-06-29 08:12:37
1342,663,1,1,2024-06-21 23:31:46
1343,230,3,4,2024-11-14 22:50:36
1344,746,3,1,2024-08-30 22:13:31
1345,275,5,1,2024-09-30 09:33:36
1346,603,2,2,2024-03-07 21:00:12
1347,538,3,1,2024-05-12 16:15:41
1348,69,5,4,2025-02-15 08:46:20
1349,852,4,3,2024-06-13 08:32:20
1350,90,1,2,2025-02-14 13:39:15
1351,960,1,1,2024-05-26 01:17:16
1352,744,4,4,2024-06-02 16:05:20
1353,472,4,1,2024-06-06 18:53:23
1354,853,4,4,2024-12-22 22:41:16
1355,341,2,4,2024-06-15 00:48:32
1356,354,1,1,2024-12-29 16:32:23
1357,964,3,4,2024-10-27 08:26:04
1358,23,3,2,2024-09-13 12:04:03
1359,999,4,2,2024-12-21 01:03:49
1360,439,3,4,2024-12-06 11:20:12
1361,398,1,4,2024-06-19 03:41:03
1362,694,1,4,2024-04-13 02:45:00
1363,325,4,1,2024-08-23 11:45:45
1364,305,3,1,2024-06-14 06:59:45
1365,558,3,2,2024-04-29 03:03:54
1366,176,5,2,2024-06-23 23:36:27
1367,464,2,1,2025-02-17 21:22:35
1368,375,3,4,2024-08-21 19:36:32
1369,791,4,4,2025-02-02 01:09:14
1370,421,5,4,2024-07-09 18:10:15
1371,498,5,2,2024-05-16 05:54:00
1372,203,2,2,2024-08-18 13:40:29
1373,936,4,4,2025-01-31 06:10:02
1374,965,5,4,2024-09-01 02:51:22
1375,905,5,1,2024-03-10 06:52:34
1376,936,3,3,2024-05-29 20:40:41
1377,767,1,1,2024-08-16 04:22:23
1378,549,3,1,2024-03-16 01:01:21
1379,606,1,4,2024-08-13 22:56:21
1380,440,4,2,2024-11-04 18:39:55
1381,677,4,2,2024-07-13 17:49:28
1382,780,2,3,2025-02-07 08:41:42
1383,835,5,2,2024-06-18 05:47:36
1384,935,5,2,2024-04-19 02:26:14
1385,699,5,1,2024-06-22 02:05:04
1386,76,1,1,2025-02-01 01:57:10
1387,725,1,4,2025-02-24 03:39:45
1388,870,2,3,2024-11-17 18:51:20
1389,946,5,4,2025-02-02 09:53:22
1390,642,3,1,2024-06-23 02:08:03
1391,52,3,3,2025-02-01 11:15:11
1392,399,2,2,2024-08-17 15:05:25
1393,444,2,2,2025-01-24 21:37:15
1394,806,2,4,2024-04-12 07:17:35
1395,433,4,3,2025-02-15 16:37:04
1396,422,2,2,2024-06-03 10:15:05
1397,247,2,4,2024-11-04 05:06:40
1398,342,2,4,2024-07-11 16:35:53
1399,627,5,3,2024-10-01 02:58:19
1400,4,2,1,2024-04-19 08:40:04
1401,4,2,4,2024-12-17 17:44:52
1402,262,5,3,2024-09-04 22:11:15
1403,806,5,2,2024-06-27 08:28:30
1404,419,5,1,2025-01-20 09:52:39
1405,288,1,2,2024-11-05 17:57:41
1406,231,2,3,2024-05-01 03:49:59
1407,438,1,1,2024-04-19 10:03:34
1408,495,2,1,2024-09-17 07:57:45
1409,543,5,2,2024-06-16 19:42:56
1410,297,2,3,2024-05-27 02:36:22
1411,898,5,2,2024-04-11 14:40:56
1412,397,3,2,2024-03-22 16:17:25
1413,217,1,2,2024-04-08 23:12:20
1414,872,1,3,2024-05-21 19:15:55
1415,407,4,3,2024-04-25 05:11:11
1416,959,3,1,2024-06-18 15:07:27
1417,427,3,1,2024-03-10 14:59:50
1418,533,4,1,2024-09-19 01:36:31
1419,470,4,3,2024-05-15 10:11:13
1420,635,1,2,2024-07-22 07:01:09
1421,586,2,4,2024-04-23 07:44:53
1422,302,5,3,2024-08-18 17:19:37
1423,847,5,2,2024-05-19 02:27:04
1424,920,1,3,2024-08-29 21:14:25
1425,280,4,1,2024-11-21 20:34:20
1426,708,3,3,2024-03-01 14:47:54
1427,938,1,2,2024-07-29 17:42:09
1428,137,5,4,2024-08-11 19:13:27
1429,927,4,1,2024-08-17 03:13:34
1430,925,5,1,2024-10-07 16:32:40
1431,717,5,2,2024-06-05 17:49:19
1432,680,4,2,2024-04-25 05:31:53
1433,162,3,3,2024-12-22 12:38:59
1434,117,1,3,2024-07-06 09:14:13
1435,373,1,1,2025-01-27 09:13:03
1436,221,4,4,2024-12-30 08:16:43
1437,72,1,1,2024-03-08 01:42:50
1438,867,4,1,2024-05-25 17:48:40
1439,877,1,1,2024-04-24 08:19:19
1440,745,3,2,2024-09-24 19:55:06
1441,750,3,1,2024-12-21 04:49:18
1442,845,5,3,2024-07-10 23:12:30
1443,476,1,3,2024-08-17 14:27:42
1444,176,3,4,2024-09-20 01:20:25
1445,625,2,4,2025-01-24 13:23:01
1446,290,5,1,2024-08-08 20:25:31
1447,409,3,3,2024-03-20 16:07:00
1448,717,4,3,2024-03-19 01:27:11
1449,23,2,2,2024-08-12 12:04:18
1450,389,3,1,2024-04-18 05:13:54
1451,568,2,1,2025-02-16 10:19:36
1452,713,3,3,2024-04-17 05:09:39
1453,96,2,1,2024-05-07 15:29:00
1454,727,2,3,2024-12-28 21:57:48
1455,374,5,1,2024-03-22 01:44:01
1456,704,4,3,2024-03-26 04:11:48
1457,131,1,1,2024-04-30 20:50:46
1458,291,2,1,2024-08-21 02:25:57
1459,312,5,1,2024-04-26 10:29:07
1460,730,3,1,2024-07-07 19:23:07
1461,787,2,3,2024-07-13 00:56:03
1462,305,2,1,2024-09-20 05:00:56
1463,344,4,3,2025-02-15 12:20:03
1464,388,4,3,2024-07-05 17:23:38
1465,774,4,2,2025-02-10 17:51:32
1466,623,1,4,2024-11-13 11:40:32
1467,759,5,1,2024-05-06 06:07:00
1468,226,5,1,2024-10-24 12:20:42
1469,527,1,4,2024-05-23 20:51:50
1470,208,1,2,2024-09-28 20:35:28
1471,303,2,1,2025-01-31 11:31:22
1472,362,5,2,2024-12-03 12:13:16
1473,645,3,3,2024-05-07 01:43:54
1474,329,3,1,2024-09-06 02:30:19
1475,973,1,1,2024-03-27 11:30:54
1476,109,4,4,2024-03-04 23:00:19
1477,65,5,2,2024-11-29 18:08:59
1478,805,2,1,2025-01-26 17:19:52
1479,816,4,3,2024-11-19 23:13:47
1480,812,4,3,2024-03-01 18:59:52
1481,222,1,2,2024-08-30 14:27:52
1482,365,1,4,2024-05-16 09:16:42
1483,362,4,2,2024-08-19 09:11:58
1484,81,1,3,2024-06-27 22:40:08
1485,386,5,1,2024-06-08 23:04:42
1486,657,2,4,2024-07-11 18:53:35
1487,990,2,4,2024-04-07 18:20:52
1488,642,3,1,2024-04-14 08:11:43
1489,145,2,4,2024-03-18 15:39:28
1490,582,1,2,2024-07-21 09:33:44
1491,201,4,3,2024-03-07 13:46:27
1492,303,5,2,2024-11-18 07:15:07
1493,434,4,4,2024-07-16 21:13:46
1494,323,5,2,2024-11-10 05:46:45
1495,569,2,2,2024-11-15 02:13:02
1496,864,4,1,2024-04-14 04:01:55
1497,839,1,1,2025-02-27 11:23:08
1498,434,4,3,2024-09-11 18:49:32
1499,684,2,4,2024-07-05 22:43:00
1500,136,3,1,2025-02-06 07:02:24
1501,500,3,2,2024-08-31 16:22:16
1502,399,5,1,2024-04-17 04:32:49
1503,176,1,1,2024-03-31 02:36:37
1504,366,3,2,2024-04-25 23:04:57
1505,511,3,1,2024-08-17 12:19:45
1506,118,5,1,2024-07-10 14:33:08
1507,986,1,1,2024-07-18 15:26:02
1508,243,3,2,2024-05-25 21:22:25
1509,611,5,1,2025-02-17 07:18:01
1510,957,3,4,2024-05-29 02:49:10
1511,23,3,4,2024-10-30 12:53:59
1512,519,1,4,2024-08-16 22:01:14
1513,248,3,4,2024-10-03 13:07:55
1514,141,4,2,2024-12-11 06:36:40
1515,710,5,2,2024-09-30 06:22:21
1516,416,4,2,2024-12-14 14:07:18
1517,20,3,2,2024-12-15 11:48:53
1518,222,5,1,2025-01-15 19:01:59
1519,862,5,4,2025-01-17 11:45:31
1520,622,5,4,2024-12-07 05:27:28
1521,317,1,1,2025-02-14 23:51:41
1522,568,1,3,2024-05-16 15:37:44
1523,106,5,2,2024-05-24 06:14:18
1524,400,2,1,2025-02-26 21:42:07
1525,937,4,2,2024-05-11 05:08:42
1526,386,2,3,2024-04-01 10:12:19
1527,709,5,1,2024-11-28 01:12:30
1528,245,5,2,2024-07-01 05:23:43
1529,494,3,4,2024-03-10 05:09:35
1530,292,4,2,2025-02-23 12:03:45
1531,985,4,3,2024-05-20 00:36:23
1532,146,4,1,2024-05-08 21:54:12
1533,69,4,1,2024-09-10 19:56:08
1534,276,2,1,2024-04-18 13:22:54
1535,568,1,3,2025-02-26 21:54:36
1536,617,4,2,2024-09-27 05:49:43
1537,216,4,1,2024-11-29 02:18:35
1538,539,3,3,2024-06-01 19:06:31
1539,630,2,1,2024-09-06 15:51:31
1540,284,1,2,2024-08-14 07:32:05
1541,890,3,4,2025-02-28 13:12:01
1542,602,2,3,2024-06-01 22:22:26
1543,974,4,1,2024-09-06 21:06:52
1544,43,5,1,2024-07-29 15:59:16
1545,836,1,4,2025-01-15 22:42:03
1546,232,1,1,2024-06-21 16:58:57
1547,382,4,2,2024-10-13 14:22:33
1548,35,5,1,2024-06-06 14:59:07
1549,611,3,1,2024-09-06 11:12:28
1550,702,4,2,2024-06-20 15:17:34
1551,268,2,4,2024-04-29 17:50:20
1552,988,1,3,2024-11-02 04:49:43
1553,327,5,3,2024-12-20 23:44:46
1554,162,5,2,2024-04-14 22:34:47
1555,590,4,4,2024-06-13 19:11:25
1556,572,5,1,2025-01-23 01:32:12
1557,579,5,3,2024-10-22 12:10:57
1558,530,5,2,2024-08-19 12:45:27
1559,19,3,4,2025-02-03 20:52:00
1560,255,5,2,2024-07-27 10:58:33
1561,421,3,3,2024-09-22 02:24:03
1562,558,3,3,2024-10-02 14:21:47
1563,554,1,4,2024-10-30 12:01:21
1564,593,5,3,2024-04-15 06:49:26
1565,758,2,3,2024-09-02 05:59:40
1566,968,4,1,2024-03-09 19:06:12
1567,536,5,4,2024-05-24 18:04:00
1568,688,1,3,2024-09-13 07:17:07
1569,137,4,4,2025-02-02 07:46:50
1570,590,1,1,2024-07-11 23:19:29
1571,713,4,3,2024-11-30 21:55:15
1572,719,3,2,2024-08-08 04:47:59
1573,823,1,3,2024-06-09 02:39:53
1574,855,1,4,2024-09-15 20:55:54
1575,76,5,1,2024-12-28 10:37:43
1576,53,1,1,2024-10-25 13:10:53
1577,184,3,4,2024-03-07 21:49:30
1578,20,3,3,2025-02-26 22:20:49
1579,330,1,3,2024-11-22 13:25:22
1580,754,1,4,2024-11-25 03:39:10
1581,41,1,2,2024-05-04 22:02:00
1582,194,2,3,2024-06-26 03:25:50
1583,419,5,3,2024-10-09 09:38:27
1584,902,4,3,2024-09-18 20:38:24
1585,723,1,4,2024-05-15 18:59:40
1586,120,4,3,2024-04-22 20:22:02
1587,930,5,4,2024-03-26 09:25:35
1588,740,2,2,2024-06-18 10:31:20
1589,196,3,2,2024-11-28 01:00:42
1590,39,5,3,2024-07-18 01:04:49
1591,741,4,1,2024-10-20 20:31:40
1592,220,2,2,2024-12-07 16:07:02
1593,707,4,1,2024-11-28 23:56:51
1594,224,2,3,2025-01-04 10:31:41
1595,244,3,1,2024-05-28 20:58:15
1596,336,4,4,2024-06-27 15:04:53
1597,665,4,2,2024-05-18 20:21:42
1598,113,1,1,2025-02-01 05:58:15
1599,286,5,1,2024-06-14 10:57:56
1600,38,2,3,2024-10-17 22:43:50
1601,3,5,2,2024-05-05 11:06:09
1602,106,5,3,2024-08-12 19:53:59
1603,694,3,1,2025-01-01 13:12:54
1604,130,2,1,2024-06-23 02:33:35
1605,850,2,1,2024-11-06 13:15:20
1606,416,2,1,2024-03-12 03:30:22
1607,65,2,3,2024-09-02 06:57:47
1608,95,2,2,2024-11-20 23:10:17
1609,826,5,2,2024-03-06 07:47:57
1610,16,3,2,2024-07-17 23:30:42
1611,958,2,1,2024-08-07 14:19:32
1612,678,3,1,2024-08-26 09:17:27
1613,69,3,4,2024-12-19 21:12:15
1614,825,4,1,2024-08-27 21:23:51
1615,260,5,3,2024-10-18 13:27:13
1616,718,5,3,2024-11-21 22:51:29
1617,567,2,4,2024-06-06 15:27:08
1618,383,2,3,2024-12-09 15:44:10
1619,509,1,4,2024-06-05 05:49:47
1620,410,1,1,2024-12-15 09:31:58
1621,884,3,2,2024-06-21 04:51:17
1622,642,3,1,2024-04-26 05:53:36
1623,441,4,3,2024-12-21 04:42:52
1624,539,2,1,2024-08-04 07:16:22
1625,570,4,3,2024-05-31 13:33:40
1626,351,5,4,2024-05-06 14:19:19
1627,979,2,2,2024-08-07 16:21:36
1628,569,2,1,2025-01-22 04:48:09
1629,625,5,2,2024-03-09 12:59:28
1630,346,4,2,2024-10-08 07:32:35
1631,356,5,2,2024-07-21 00:48:20
1632,942,1,3,2024-06-19 13:15:38
1633,559,1,4,2024-03-25 05:01:32
1634,206,4,3,2024-05-05 03:10:38
1635,961,2,2,2024-10-12 18:24:11
1636,331,4,1,2024-11-27 08:37:07
1637,459,1,2,2024-06-21 05:53:25
1638,616,3,2,2024-03-14 10:55:32
1639,882,3,3,2025-01-08 00:58:47
1640,515,3,2,2024-12-04 04:32:58
1641,381,5,4,2024-05-21 12:38:32
1642,54,5,2,2024-03-30 02:28:15
1643,589,2,2,2024-06-15 14:19:39
1644,588,2,3,2024-09-15 01:31:01
1645,62,1,3,2024-10-24 21:28:21
1646,292,3,3,2024-04-07 04:22:26
1647,494,2,3,2024-04-22 23:15:45
1648,2,5,1,2025-01-12 07:34:54
1649,223,5,2,2024-05-15 19:06:21
1650,636,2,1,2024-10-12 19:32:15
1651,511,3,4,2024-07-30 06:41:44
1652,678,1,4,2024-09-17 00:28:11
1653,306,5,1,2024-10-11 00:56:50
1654,840,2,4,2024-11-27 01:53:57
1655,478,5,1,2025-02-24 03:31:48
1656,137,4,4,2024-08-05 10:46:06
1657,567,3,4,2024-12-04 22:26:57
1658,25,2,3,2024-06-23 08:10:33
1659,626,2,4,2024-03-06 17:45:28
1660,667,4,2,2024-09-30 10:06:24
1661,612,2,4,2025-01-20 16:08:05
1662,714,2,1,2024-10-12 13:11:19
1663,902,3,3,2025-01-07 22:25:26
1664,972,4,3,2024-12-30 10:21:39
1665,41,5,4,2025-01-10 07:33:23
1666,970,1,3,2024-10-22 19:52:59
1667,920,2,2,2024-12-12 21:58:31
1668,321,4,2,2024-05-03 12:15:39
1669,755,2,3,2025-01-22 05:08:22
1670,231,4,3,2024-05-11 10:48:11
1671,237,3,1,2025-02-11 10:57:20
1672,699,5,1,2024-10-23 00:53:27
1673,597,3,2,2024-09-28 22:53:55
1674,762,2,3,2024-08-09 08:09:33
1675,875,2,1,2024-04-02 15:17:27
1676,334,1,2,2024-06-02 02:18:40
1677,370,1,4,2024-06-17 15:59:44
1678,489,3,4,2024-08-12 22:17:05
1679,645,2,4,2024-07-12 11:50:42
1680,762,3,1,2024-12-27 04:39:20
1681,49,5,4,2024-03-27 13:21:43
1682,319,1,1,2024-08-19 21:30:37
1683,386,1,1,2024-07-14 04:59:41
1684,86,4,2,2025-01-11 16:38:24
1685,980,4,1,2024-05-25 01:51:54
1686,172,4,3,2024-03-16 13:56:03
1687,5,3,3,2024-07-02 23:52:11
1688,3,2,4,2024-12-29 06:07:04
1689,210,5,2,2024-12-22 10:25:38
1690,381,1,3,2024-08-03 09:53:26
1691,189,5,4,2024-06-15 17:29:01
1692,796,3,4,2024-12-29 05:11:27
1693,959,5,4,2024-05-11 03:58:29
1694,620,5,1,2024-04-28 22:43:45
1695,127,1,2,2025-02-20 17:48:13
1696,42,4,3,2024-10-15 20:49:19
1697,584,3,2,2025-01-01 16:34:29
1698,813,3,4,2025-02-24 14:42:59
1699,564,3,3,2024-11-30 05:06:27
1700,512,4,2,2025-02-03 12:10:00
1701,631,3,1,2025-01-14 16:33:32
1702,953,4,4,2024-10-29 19:29:58
1703,553,5,3,2025-01-28 02:54:30
1704,741,4,1,2025-01-09 12:15:18
1705,794,3,3,2024-10-23 05:57:46
1706,386,5,2,2024-05-10 13:01:40
1707,468,5,4,2024-05-21 18:36:31
1708,491,4,3,2024-05-01 07:18:48
1709,329,4,4,2024-05-13 01:19:51
1710,140,4,1,2024-08-23 11:07:54
1711,147,2,1,2024-03-20 06:00:15
1712,316,1,2,2024-08-20 07:44:30
1713,730,4,4,2024-11-18 06:52:38
1714,118,2,2,2024-03-10 11:07:18
1715,267,4,3,2025-01-31 12:04:50
1716,607,4,3,2024-11-03 15:52:49
1717,43,5,2,2024-05-28 04:51:51
1718,262,5,1,2024-06-17 11:16:27
1719,929,4,1,2024-12-10 08:51:59
1720,906,5,4,2025-02-04 19:46:08
1721,702,4,3,2024-10-17 11:55:31
1722,314,5,3,2025-02-23 18:11:47
1723,400,1,4,2024-07-30 13:59:29
1724,402,1,1,2025-01-22 10:28:26
1725,582,3,1,2024-05-26 12:26:48
1726,57,5,2,2024-07-25 16:53:25
1727,256,3,4,2024-07-12 03:30:17
1728,919,3,1,2024-12-20 11:39:02
1729,405,5,4,2025-01-10 03:47:17
1730,366,4,4,2024-12-06 18:51:55
1731,579,4,1,2024-03-01 12:06:00
1732,665,5,1,2024-12-09 10:40:17
1733,519,4,2,2024-11-20 19:59:50
1734,234,2,2,2024-05-19 05:27:32
1735,955,1,3,2024-11-13 17:55:34
1736,893,1,4,2024-06-12 05:56:43
1737,246,4,1,2024-10-28 08:56:39
1738,735,3,4,2024-08-25 18:08:41
1739,863,2,2,2024-03-19 17:08:50
1740,430,5,1,2024-06-01 17:29:32
1741,545,1,3,2024-07-16 00:56:28
1742,613,5,2,2024-06-07 09:36:30
1743,835,1,2,2024-07-17 08:33:54
1744,644,4,2,2024-11-05 19:36:20
1745,748,3,1,2024-11-24 09:29:21
1746,24,3,4,2024-10-21 17:15:52
1747,560,4,1,2024-09-13 13:21:56
1748,624,5,4,2024-11-21 05:29:16
1749,800,3,3,2024-12-10 08:46:13
1750,949,1,4,2024-03-16 20:35:57
1751,443,1,1,2024-08-06 17:39:53
1752,511,2,4,2024-12-20 12:25:27
1753,305,5,4,2024-11-29 03:37:32
1754,938,5,3,2024-04-22 16:09:54
1755,127,1,2,2024-06-16 08:25:30
1756,750,4,3,2024-09-27 23:58:26
1757,672,4,1,2024-09-15 15:49:08
1758,543,3,3,2025-01-30 15:43:00
1759,787,3,1,2024-10-12 01:21:25
1760,312,1,1,2025-02-23 03:38:55
1761,974,4,3,2024-08-15 19:01:27
1762,546,5,3,2024-03-20 07:59:01
1763,597,1,1,2025-02-17 05:14:56
1764,938,4,1,2024-11-03 22:26:25
1765,727,3,2,2025-01-14 02:40:30
1766,686,1,1,2024-03-15 03:03:08
1767,986,3,1,2024-05-26 13:03:32
1768,851,1,4,2025-02-18 20:03:53
1769,111,5,2,2025-01-23 12:40:37
1770,484,3,1,2025-01-25 09:20:14
1771,559,1,1,2024-11-01 03:34:20
1772,16,1,1,2025-03-01 04:01:24
1773,664,3,2,2025-01-05 06:52:06
1774,356,2,4,2024-09-12 20:41:46
1775,382,1,3,2024-10-08 04:45:44
1776,763,2,3,2024-09-20 03:00:58
1777,464,3,1,2025-02-16 03:06:00
1778,175,3,4,2024-10-11 02:15:37
1779,525,4,2,2024-10-23 03:59:41
1780,848,4,4,2025-01-19 13:41:12
1781,398,2,1,2024-04-08 00:23:51
1782,969,2,2,2025-02-16 16:59:00
1783,553,1,4,2024-10-09 04:53:25
1784,851,1,3,2024-11-18 19:10:50
1785,682,3,4,2024-03-29 22:25:23
1786,205,4,4,2024-09-27 01:25:37
1787,727,3,2,2024-03-23 16:34:51
1788,27,3,3,2024-12-24 20:45:47
1789,271,4,2,2025-03-01 03:39:30
1790,205,1,1,2024-04-03 22:55:32
1791,921,4,4,2024-06-11 01:52:50
1792,129,4,4,2024-05-06 00:40:50
1793,986,1,1,2024-12-25 04:02:22
1794,391,5,3,2024-08-16 20:16:35
1795,203,3,1,2024-09-08 03:13:50
1796,537,3,3,2024-09-10 04:54:58
1797,42,4,4,2024-12-20 00:33:20
1798,271,2,4,2025-02-02 22:20:47
1799,116,5,4,2024-11-01 22:26:57
1800,816,5,2,2025-01-31 19:37:51
1801,686,4,2,2024-06-17 06:13:32
1802,109,1,4,2024-06-23 19:42:01
1803,936,3,1,2024-03-30 00:49:57
1804,406,3,2,2024-05-06 13:17:53
1805,957,4,3,2024-06-22 01:04:14
1806,992,3,1,2024-07-25 14:53:43
1807,959,1,3,2025-01-26 03:52:18
1808,897,4,2,2024-11-30 23:26:50
1809,608,4,3,2024-12-21 08:49:48
1810,684,2,1,2024-03-08 09:57:12
1811,829,3,1,2024-11-10 01:38:26
1812,507,1,2,2024-12-11 07:35:23
1813,831,1,1,2025-02-24 22:52:43
1814,754,2,3,2024-06-27 05:32:29
1815,829,4,3,2024-03-14 19:59:05
1816,869,4,3,2024-11-30 02:52:18
1817,709,1,4,2024-09-02 12:46:46
1818,535,2,3,2024-09-13 19:43:28
1819,430,3,1,2024-05-05 21:52:20
1820,682,4,4,2025-02-09 22:26:54
1821,141,5,4,2024-04-25 05:11:24
1822,193,2,3,2024-10-07 10:05:05
1823,845,2,3,2024-03-24 14:48:18
1824,272,1,2,2024-10-25 03:10:00
1825,360,3,1,2025-01-17 10:48:23
1826,215,5,3,2024-04-03 11:04:53
1827,360,3,1,2025-01-14 00:23:47
1828,292,2,2,2025-02-27 13:36:52
1829,132,5,2,2024-05-12 06:41:40
1830,873,3,1,2024-04-17 09:53:13
1831,582,5,1,2024-11-22 10:15:23
1832,347,1,4,2024-11-05 13:31:10
1833,247,5,3,2024-05-07 01:32:22
1834,811,3,3,2025-01-24 06:23:39
1835,734,3,4,2024-09-26 23:07:00
1836,631,4,4,2024-12-21 12:55:52
1837,132,3,4,2024-11-09 10:02:02
1838,392,5,3,2024-11-07 16:16:52
1839,264,1,4,2024-07-01 02:01:41
1840,200,1,2,2024-08-28 08:29:33
1841,29,1,4,2024-10-03 14:54:47
1842,463,4,3,2024-08-10 00:33:45
1843,660,2,4,2024-12-01 08:15:02
1844,984,5,1,2024-08-03 22:19:07
1845,778,5,4,2024-08-30 15:37:29
1846,979,2,4,2024-04-13 16:21:34
1847,709,4,2,2024-03-26 14:39:37
1848,624,1,3,2024-09-23 11:11:29
1849,691,1,3,2024-08-11 08:32:08
1850,195,4,1,2024-04-14 12:18:27
1851,465,4,2,2024-04-03 06:12:51
1852,145,4,2,2024-05-04 01:41:35
1853,306,1,4,2024-03-08 01:07:58
1854,90,1,3,2024-05-28 13:25:07
1855,495,3,2,2024-08-18 09:51:23
1856,283,4,2,2024-10-06 08:36:40
1857,5,1,1,2024-11-02 01:00:22
1858,824,2,4,2024-07-16 14:43:50
1859,397,5,1,2024-05-22 05:39:53
1860,380,1,4,2025-01-20 14:45:53
1861,121,1,3,2024-09-12 13:20:18
1862,775,2,4,2024-03-04 13:27:15
1863,468,1,1,2024-11-28 07:58:21
1864,546,1,1,2024-09-08 21:38:00
1865,57,3,3,2024-04-25 02:18:21
1866,747,1,3,2024-12-05 20:53:27
1867,812,4,4,2024-07-24 20:21:00
1868,355,2,3,2024-09-04 00:06:48
1869,328,2,4,2024-12-05 18:09:31
1870,353,4,2,2024-08-15 17:09:15
1871,657,4,1,2025-01-29 10:43:30
1872,103,1,4,2024-08-17 18:31:42
1873,359,2,4,2024-09-08 14:23:36
1874,878,4,1,2024-07-11 11:29:22
1875,755,2,1,2024-08-09 11:38:21
1876,739,4,3,2024-10-26 05:06:16
1877,928,5,2,2024-12-18 16:52:18
1878,803,2,3,2024-06-07 21:43:20
1879,126,3,1,2024-12-25 04:40:57
1880,906,1,4,2024-12-05 09:21:55
1881,98,5,4,2025-02-18 22:52:24
1882,234,4,4,2024-04-18 22:18:37
1883,646,4,3,2025-01-24 04:33:50
1884,592,2,4,2024-07-17 22:28:16
1885,689,1,2,2024-05-07 00:27:09
1886,600,2,3,2025-01-08 19:05:39
1887,141,1,3,2024-03-14 21:34:26
1888,221,4,1,2024-03-03 17:43:01
1889,601,3,2,2024-03-09 00:36:10
1890,447,5,1,2025-02-01 16:54:25
1891,939,1,3,2024-05-07 18:17:19
1892,794,5,2,2024-05-12 17:26:59
1893,269,5,3,2024-12-24 18:50:33
1894,819,2,1,2024-10-08 14:47:25
1895,992,5,3,2025-01-11 06:33:48
1896,657,2,4,2024-12-16 13:46:52
1897,52,1,1,2024-03-05 01:38:15
1898,831,5,3,2024-11-28 07:50:36
1899,976,2,3,2024-06-04 23:01:28
1900,429,3,2,2025-01-21 14:54:23
1901,112,3,3,2024-08-27 12:54:53
1902,672,3,2,2024-11-01 11:46:33
1903,425,4,3,2024-05-22 08:04:47
1904,138,2,3,2024-03-26 23:10:17
1905,764,1,1,2024-04-28 10:10:47
1906,23,1,3,2024-06-15 08:37:59
1907,711,3,2,2024-11-20 04:56:18
1908,97,2,4,2025-01-26 20:24:04
1909,537,5,3,2024-09-26 18:44:48
1910,651,3,2,2024-11-29 21:07:11
1911,790,1,3,2025-02-21 07:55:41
1912,85,3,2,2024-11-24 00:09:15
1913,81,5,4,2024-08-06 20:10:40
1914,519,4,3,2024-10-17 13:34:06
1915,375,1,4,2024-05-03 23:20:51
1916,635,3,4,2025-02-22 22:49:47
1917,112,5,4,2024-09-20 21:40:02
1918,104,1,3,2024-11-29 14:21:04
1919,97,4,2,2024-06-25 20:12:31
1920,291,3,3,2025-02-05 19:42:40
1921,878,3,4,2024-05-18 12:03:50
1922,598,1,1,2024-07-10 00:08:45
1923,778,1,3,2024-06-11 11:58:53
1924,290,3,2,2024-05-20 13:18:01
1925,346,1,4,2024-03-27 23:00:36
1926,529,3,1,2025-01-10 05:07:54
1927,211,1,1,2024-08-20 10:30:12
1928,455,5,4,2024-06-17 05:39:33
1929,402,1,2,2024-11-16 04:53:03
1930,762,2,3,2024-04-24 07:53:46
1931,166,5,3,2024-05-20 07:57:29
1932,356,2,4,2024-06-18 21:47:58
1933,722,4,4,2024-12-23 04:25:26
1934,241,3,4,2024-04-09 15:04:25
1935,447,1,3,2024-03-14 15:56:40
1936,938,1,4,2024-12-29 14:45:41
1937,264,4,2,2025-02-27 09:23:13
1938,527,3,2,2024-10-30 18:24:07
1939,161,4,1,2024-03-28 09:14:13
1940,543,1,4,2024-07-30 09:13:48
1941,66,2,2,2024-12-12 08:05:07
1942,210,5,4,2024-08-22 13:28:23
1943,776,5,4,2025-02-10 15:28:34
1944,229,4,2,2024-09-04 02:10:19
1945,133,2,4,2024-09-24 18:28:23
1946,301,1,3,2025-02-09 04:04:49
1947,161,1,2,2024-12-18 16:51:00
1948,547,5,2,2024-06-24 01:08:58
1949,266,3,2,2025-01-18 13:41:03
